Ref Number,Date/time received,Page Title,Page URL,Y/N,What's wrong,Details,Topic,Personal info (Y/N),Notes,Blank,Test - auto-topic generator
05/20-0642,Wed May 20 2020 02:17:09 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The answer I need is missing,How long do the droplets last in the air?,,,,,
05/20-0643,Wed May 20 2020 03:20:33 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,The answer I need is missing,,No details,,,,
05/20-0644,Wed May 20 2020 03:28:07 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,The answer I need is missing,site for buying non medical mask online,,,,,
05/20-0645,Wed May 20 2020 03:31:55 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The answer I need is missing,"brief facts on COVID-19-- when was it identified, when was it declared a pandemic, etc.",,,,,
05/20-0646,Wed May 20 2020 03:58:16 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,,Je voudrais la listes à jour des chsld et résidence infectés par le corvid-19,,,,,
05/20-0647,Wed May 20 2020 04:43:01 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,,Aide prestation encore combien de temps,,,,,
05/20-0648,Wed May 20 2020 07:20:19 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,,,,,,,
05/20-0649,Wed May 20 2020 07:34:39 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,,Pink eye in covid 19,,,,,
05/20-0650,Wed May 20 2020 08:14:43 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,The answer I need is missing,,No details,,,,
05/20-0651,Wed May 20 2020 09:21:59 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The information isn’t clear,,No details,,,,
05/20-0652,Wed May 20 2020 09:31:36 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,Other reason,This information is too vague,,,,,
05/20-0653,Wed May 20 2020 09:38:02 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The information isn’t clear,,No details,,,,
05/20-0654,Wed May 20 2020 09:53:07 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,Other reason,I need information about abortion during the Covid-19 pandemic,,,,,
05/20-0655,Wed May 20 2020 10:49:50 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,The answer I need is missing,,No details,,,,
05/20-0656,Wed May 20 2020 11:19:23 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,The answer I need is missing,,No details,,,,
05/20-0657,Wed May 20 2020 11:25:34 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The answer I need is missing,"Missing: a list of most common AND less common symptoms. The entire range of symptoms should be provided, along with (if possible) recent estimates of how common (percentage-wise) those symptoms are among those infected, to help with self-monitoring.",,,,,
05/20-0658,Wed May 20 2020 12:21:07 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,No,,Je n'entends jamais parler des ouvertures des églises et des rassemblements communautaires. Puis-je avoir des informations SVP. Ce sont le communautés chrétiennes qui rassemblent le plus de personnes le dimanche et nous sommes confinés depuis longtemps. C'est important que nous ayons nous aussi des,,,,,
05/20-0659,Wed May 20 2020 12:21:31 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,The answer I need is missing,Quelle est la température normale d’un adulte svp,,,,,
05/20-0660,Wed May 20 2020 12:50:52 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,The answer I need is missing,,No details,,,,
05/20-0661,Wed May 20 2020 13:27:58 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The answer I need is missing,what are the new signs of covid that the doctors cant explain.,,,,,
05/20-0662,Wed May 20 2020 14:37:03 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The answer I need is missing,Does checking body temperature twice a day at work help to find whether Covid19 is present in a person?,,,,,
05/20-0663,Wed May 20 2020 14:46:05 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,,Si on a un diagnostic positif quand commence le confinement est ce que c’est le jour où on a fait le test? Après 14j peut-on retourner au travail?,,,,,
05/20-0664,Wed May 20 2020 15:04:20 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,Other reason,,,,,,
05/20-0665,Wed May 20 2020 15:59:32 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,No,The answer I need is missing,j'ai 1 employée que son fils travail dans un CISSSSM ET VIENT D'ÊTRE POSITIF est ce qu'il faut qu'elle retourne sur la PCU et est ce qu'il faut que je lui fait un autre cessation emploi elle avait recommencé a travaillé 514 893 9983,,,,,
05/20-0666,Wed May 20 2020 17:00:16 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,,I live in a seniors building .The manager has decided to reopen the billiard table to all tenants . Hands are constantly having to touch the billiards balls and sticks .Is it too early in Vancouver to do this ?.,,,,,
05/20-0667,Wed May 20 2020 17:02:32 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,The answer I need is missing,"When can I get together with my family. We have been in isolation and quaritine, so when can I see my son and granddaughter?",,,,,
05/20-0668,Wed May 20 2020 17:07:10 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,The answer I need is missing,,No details,,,,
05/20-0669,Wed May 20 2020 17:21:26 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,I’m not in the right place,why is this virus call covert 19? Why 19?,,,,,
05/20-0670,Wed May 20 2020 17:41:09 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,Other reason,Landlord precautions,,,,,
05/20-0671,Wed May 20 2020 18:00:53 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,No,The answer I need is missing,Si j'ai un nouveau née de 2 mois et mon conjoint a une garde partager avec un autre enfant de 3 ans 1/2 en garderie je suis tu oubliger de prendre l enfant vu les risque pour mon enfant,,,,,
05/20-0672,Wed May 20 2020 18:02:41 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,I’m not in the right place,,No details,,,,
05/20-0673,Wed May 20 2020 18:04:48 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The information isn’t clear,I have some of the symptoms very mild but no fever and no cough should I be worried,,,,,
05/20-0674,Wed May 20 2020 18:11:11 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,The answer I need is missing,"What is considered ""being exposed""? What is a ""close, prolonged personal contact""? If I was in the presence of somebody that is positive of COVID, lets say one foot from the person, is this a personal contact? Have you established a time limit to be considered prolonged?",,,,,
05/20-0675,Wed May 20 2020 18:22:50 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The answer I need is missing,There was something said about blisters on the feet,,,,,
05/20-0676,Wed May 20 2020 19:21:54 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,No,,"aide o entreprise pour pret de 40,000$",,,,,
05/20-0677,Wed May 20 2020 19:22:56 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The information isn’t clear,Why do temp screening when a person could have covid but no temp. Why temp screening when it may not be accuurate,,,,,
05/20-0678,Wed May 20 2020 19:40:25 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,,how to find lab results,Testing,,,,
05/20-0679,Wed May 20 2020 20:39:32 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,The information isn’t clear,"Bonjour , Jai ete tester 2 fois le résultat étais negatif. Mes prises de sang presentait une baisse de globule blanche. Il est a noter que je suis asthmatique severe. Mon conjoint travail . Toute la situation n'est pas claire .",,,,,
05/20-0680,Wed May 20 2020 20:44:12 GMT+0000 (Coordinated Universal Time),Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,No,Other reason,,No details,,,,
05/20-0681,Wed May 20 2020 21:07:54 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,The answer I need is missing,How to properly wear a blue/white surgical mak,PPE,,,,
05/20-0682,Wed May 20 2020 22:14:30 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,No,,I am part of a family of five that live together. Can we now visit with up to five other family members that we don’t live with?,,,,,
05/20-0683,Wed May 20 2020 00:09:25 GMT+0000 (Coordinated Universal Time),Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,No,The answer I need is missing,,No details,,,,
